name,address,lat,lng
남이초등학교,충청남도 금산군 남이면 하금리 381,36.0503651,127.4363219
금성초등학교,충청남도 금산군 금성면 상가리 152-2,36.1304185,127.4542767
복수초등학교,충청남도 금산군 복수면 곡남리 180,36.1659412,127.3971267
신대초등학교,충청남도 금산군 복수면 신대리 502,36.2093284,127.377606
진산초등학교,충청남도 금산군 진산면 읍내리 531,36.1433726,127.3678231
추부초등학교,충청남도 금산군 추부면 마전리 412,36.1910751,127.4686778
성대초등학교,충청남도 금산군 추부면 신평리 243-5,36.2248617,127.5095505
금성초등학교금계분교장,충청남도 금산군 금성면 하신리 240-2,36.1608747,127.4789394
상곡초등학교,충청남도 금산군 군북면 상곡리 159,36.206156,127.571109
월성초등학교,경상북도 경주시 노서동 35-1,35.8427436,129.2074872
동천초등학교,경상북도 경주시 동천동 586-10,35.8484676,129.2275884
신라초등학교,경상북도 경주시 사정동 446-1,35.8346408,129.204231
황성초등학교,경상북도 경주시 동천동 695-6,35.8594195,129.2231207
용강초등학교,경상북도 경주시 용강동 1293,35.8758944,129.2292792
용황초등학교,경상북도 경주시 황성동 325-1,35.8653434,129.2210774
유림초등학교,경상북도 경주시 황성동 539-1,35.868609,129.2129628
산대초등학교,경상북도 경주시 안강읍 산대리 2387,36.0027649,129.1976533
사방초등학교,경상북도 경주시 안강읍 사방리 634,35.9381627,129.2259731
옥산초등학교,경상북도 경주시 안강읍 옥산리 1116,35.9954723,129.1691422
안강초등학교,경상북도 경주시 안강읍 안강리 398-1,35.9905875,129.2291697
안강제일초등학교,경상북도 경주시 안강읍 양월리 1146-4,35.9937951,129.2213198
연안초등학교,경상북도 경주시 외동읍 연안리 777-42,35.7277834,129.31893
괘릉초등학교,경상북도 경주시 외동읍 괘릉리 595,35.7599175,129.3222803
석계초등학교,경상북도 경주시 외동읍 석계리 91,35.6785007,129.3093642
영지초등학교,경상북도 경주시 외동읍 방어리 634,35.7538385,129.2948944
모화초등학교,경상북도 경주시 외동읍 모화리 237-4,35.6770309,129.332897
입실초등학교,경상북도 경주시 외동읍 입실리 1039,35.7165936,129.3245217
감포초등학교,경상북도 경주시 감포읍 감포리 16,35.8095978,129.5022268
건천초등학교,경상북도 경주시 건천읍 건천리 229,35.8506153,129.1032687
영화초등학교,경상북도 영천시 화룡동 196-1,35.965572,128.9214799
영천동부초등학교,경상북도 영천시 조교동 425-1,35.9783036,128.9599113
상주중앙초등학교,경상북도 상주시 남성동 140,36.4107301,128.1575181
내성초등학교,강원도 영월군 영월읍 영흥리 789-1,37.1900634,128.4747643
영월초등학교,강원도 영월군 영월읍 하송리 23-1,37.1819258,128.468836
청령포초등학교,강원도 영월군 영월읍 방절리 496-2,37.1806542,128.4415174
연당초등학교,강원도 영월군 남면 연당리 1103-6,37.1862592,128.401599
쌍룡초등학교,강원도 영월군 한반도면 쌍용리 898,37.1782036,128.3193117
신천초등학교,강원도 영월군 한반도면 신천리 470-1,37.236063,128.3289654
주천초등학교,강원도 영월군 주천면 주천리 1382,37.2724247,128.2677331
녹전초등학교,강원도 영월군 중동면 녹전리 756-2,37.147393,128.6813283
옥동초등학교,강원도 영월군 김삿갓면 옥동리 429,37.1298134,128.5700294
무릉초등학교,강원도 영월군 수주면 무릉리 893-1,37.2898339,128.268218
마차초등학교,강원도 영월군 북면 마차리 1358-1,37.2572053,128.4539069
구래초등학교,강원도 영월군 상동읍 구래리 102-171,37.142509,128.8392935
봉래초등학교거운분교장,강원도 영월군 영월읍 거운리 517-1,37.2362474,128.5122815
영월초등학교연하분교장,강원도 영월군 영월읍 연하리 513-1,37.1889425,128.5484708
쌍룡초등학교토교분교장,강원도 영월군 남면 토교리 496-1,37.1599968,128.3089662
마차초등학교공기분교장,강원도 영월군 북면 공기리 799,37.3090312,128.4347296
마차초등학교연덕분교장,강원도 영월군 북면 연덕리 603-2,37.287911,128.4270282
영월초등학교연상분교장,강원도 영월군 중동면 연상리 70-1,37.1988106,128.6143614
주진초등학교,강원도 평창군 평창읍 주진리 504-2,37.3935499,128.4052775
평창초등학교,강원도 평창군 평창읍 하리 83,37.3698707,128.3923641
장평초등학교,강원도 평창군 용평면 장평리 404-1,37.5919915,128.4111739
호명초등학교,강원도 평창군 진부면 송정리 1311,37.6423728,128.5697547
조치원교동초등학교,세종특별자치시 조치원읍 교리 1-12,36.6053979,127.2985403
금곡초등학교,충청남도 아산시 배방읍 중리 345,36.7496404,127.0404808
조치원대동초등학교,세종특별자치시 조치원읍 신흥리 49-3,36.5962963,127.2939296
조치원신봉초등학교,세종특별자치시 조치원읍 침산리 59,36.6035446,127.2882317
참샘초등학교,세종특별자치시 한솔동 952,36.47889,127.2586566
연서초등학교,세종특별자치시 연서면 신대리 33-1,36.5825951,127.253971
연봉초등학교,세종특별자치시 연서면 봉암리 210-2,36.5639235,127.2822546
세종도원초등학교,세종특별자치시 연서면 월하리 859,36.5856866,127.2871007
수왕초등학교,세종특별자치시 연기면 눌왕리 324,36.5437128,127.2522374
연남초등학교,세종특별자치시 연기면 연기리 397,36.5434461,127.2781964
감성초등학교,세종특별자치시 금남면 감성리 55-1,36.4434726,127.2889752
금남초등학교,세종특별자치시 금남면 신촌리 134-1,36.4724626,127.2876326
전동초등학교,세종특별자치시 전동면 노장리 595,36.6563397,127.2657944
전의초등학교,세종특별자치시 전의면 읍내리 192-1,36.680498,127.2028572
연동초등학교,세종특별자치시 연동면 송용리 98,36.5599712,127.3269646
소정초등학교,세종특별자치시 소정면 소정리 583-1,36.7208196,127.1590301
쌍류초등학교,세종특별자치시 연서면 쌍류리 365-3,36.598923,127.2101887
논산반월초등학교,충청남도 논산시 반월동 130,36.2036376,127.0842186
송간초등학교,충청남도 부여군 부여읍 가증리 1,36.3076648,126.9573711
대왕초등학교,충청남도 부여군 부여읍 가탑리 377-1,36.2684522,126.9274953
궁남초등학교,충청남도 부여군 부여읍 동남리 214-4,36.2751441,126.9060648
백제초등학교,충청남도 부여군 부여읍 동남리 421,36.2773716,126.9152351
부여초등학교,충청남도 부여군 부여읍 쌍북리 477,36.286099,126.9220715
함창초등학교,경상북도 상주시 함창읍 구향리 63,36.5713362,128.1808984
함창중앙초등학교,경상북도 상주시 함창읍 대조리 260,36.5740429,128.1771221
이안초등학교,경상북도 상주시 이안면 양범리 268,36.5788269,128.1447295
공검초등학교,경상북도 상주시 공검면 부곡리 9-1,36.5156794,128.1543559
청리초등학교,경상북도 상주시 청리면 청하리 729,36.3329064,128.130802
옥산초등학교,경상북도 상주시 공성면 평천리 1014,36.287484,128.097646
낙서초등학교,경상북도 상주시 내서면 낙서리 20-25,36.4070133,128.0212688
화령초등학교,경상북도 상주시 화서면 신봉리 184,36.4464545,127.9527273
화동초등학교,경상북도 상주시 화동면 이소리 490,36.3917992,127.9510561
모서초등학교,경상북도 상주시 모서면 삼포리 202-1,36.3426925,127.9614731
중모초등학교,경상북도 상주시 모동면 신천리 128,36.3010583,127.9600954
모동초등학교,경상북도 상주시 모동면 금천리 6,36.3169987,127.9594167
외서초등학교,경상북도 상주시 외서면 가곡리 109,36.4795887,128.1074019
백원초등학교,경상북도 상주시 외서면 관동리 147,36.4797686,128.1721632
은척초등학교,경상북도 상주시 은척면 봉중리 318,36.5318526,128.0708175
중동초등학교,경상북도 상주시 중동면 오상리 959-13,36.4294355,128.2679246
낙동동부초등학교,경상북도 상주시 낙동면 낙동리 278,36.3640384,128.3008105
낙동초등학교,경상북도 상주시 낙동면 내곡리 65,36.3759741,128.2474615
사벌초등학교,경상북도 상주시 사벌면 덕담리 396,36.4677107,128.208219
외남초등학교,경상북도 상주시 외남면 흔평리 580,36.3642082,128.1000577
화북초등학교,경상북도 상주시 화북면 장암리 110-1,36.5671744,127.9113337
조성남초등학교,전라남도 보성군 조성면 덕산리 36,34.7900844,127.2157928
조성초등학교,전라남도 보성군 조성면 조성리 683-1,34.8094195,127.2484867
개신초등학교,충청북도 청주시 서원구 개신동 637,36.6201605,127.4487624
모충초등학교,충청북도 청주시 서원구 모충동 372,36.6259346,127.4782836
복대초등학교,충청북도 청주시 흥덕구 복대동 709-4,36.6290787,127.4479499
서원초등학교,충청북도 청주시 흥덕구 복대동 977,36.632187,127.4419455
진흥초등학교,충청북도 청주시 흥덕구 복대동 3031,36.6358486,127.4348408
증안초등학교,충청북도 청주시 흥덕구 복대동 2610,36.6343184,127.4276731
봉명초등학교,충청북도 청주시 흥덕구 봉명동 205,36.6396802,127.4565299
분평초등학교,충청북도 청주시 서원구 분평동 1198,36.6133281,127.4932811
강서초등학교,충청북도 청주시 흥덕구 비하동 121-1,36.628132,127.4230674
한벌초등학교,충청북도 청주시 서원구 사직동 560,36.6371842,127.4747301
창신초등학교,충청북도 청주시 서원구 사창동 351,36.6296849,127.4643039
한솔초등학교,충청북도 청주시 서원구 수곡동 322,36.6183829,127.4763331
수곡초등학교,충청북도 청주시 서원구 수곡동 779,36.6182434,127.4712585
운천초등학교,충청북도 청주시 흥덕구 운천동 543-7,36.6543739,127.4735064
흥덕초등학교,충청북도 청주시 흥덕구 운천동 865,36.6453527,127.4734782
봉덕초등학교,충청북도 청주시 흥덕구 봉명동 2553,36.6524849,127.4621668
청주대성초등학교,충청북도 청주시 청원구 내덕동 262,36.6537687,127.4898069
용담초등학교현양원분교장,충청북도 청주시 상당구 월오동 71-10,36.6423326,127.5386299
국원초등학교,충청북도 충주시 연수동 1661,36.9810659,127.944099
단월초등학교,충청북도 충주시 단월동 513-19,36.9479011,127.8996602
달천초등학교,충청북도 충주시 용두동 411-1,36.9630871,127.8790281
칠금초등학교,충청북도 충주시 칠금동 727,36.9841726,127.9233715
충주금릉초등학교,충청북도 충주시 금릉동 31-5,36.9941978,127.9302372
백강초등학교,충청남도 부여군 규암면 오수리 208,36.2965234,126.890921
서령초등학교,충청남도 서산시 죽성동 77-2,36.7440172,126.4475791
합송초등학교,충청남도 부여군 규암면 합송리 986-1,36.2658608,126.8454967
은산초등학교,충청남도 부여군 은산면 신대리 333,36.3139672,126.85426
구룡초등학교,충청남도 부여군 구룡면 태양리 68-1,36.2534022,126.813626
용당초등학교,충청남도 부여군 구룡면 용당리 629,36.2364893,126.8255933
홍산초등학교,충청남도 부여군 홍산면 북촌리 148,36.2180544,126.7620953
마정초등학교,충청남도 부여군 남면 마정리 811,36.2178781,126.8387316
충화초등학교,충청남도 부여군 충화면 천당리 463-1,36.1830113,126.8140677
옥산초등학교,충청남도 부여군 옥산면 안서리 368-2,36.1904983,126.7322837
내산초등학교,충청남도 부여군 내산면 운치리 442-6,36.2817002,126.7768007
외산초등학교,충청남도 부여군 외산면 장항리 211-1,36.3152213,126.7153737
장암초등학교,충청남도 부여군 장암면 석동리 39-2,36.2417472,126.8952835
임천초등학교,충청남도 부여군 임천면 군사리 252,36.1911041,126.8929892
양화초등학교,충청남도 부여군 양화면 족교리 201-2,36.1280581,126.8567303
인세초등학교,충청남도 부여군 세도면 귀덕리 503,36.1665742,126.9725134
세도초등학교,충청남도 부여군 세도면 청송리 466-3,36.1751185,126.9470355
석성초등학교,충청남도 부여군 석성면 석성리 745-1,36.2235299,126.9888251
석양초등학교,충청남도 부여군 석성면 증산리 1271-2,36.2538886,126.9983461
초촌초등학교,충청남도 부여군 초촌면 응평리 80,36.2629136,127.0238066
서천초등학교,충청남도 서천군 서천읍 군사리 724-1,36.0788311,126.6883746
장항초등학교,충청남도 서천군 장항읍 창선2리 3-2,36.0202693,126.7005954
송림초등학교,충청남도 서천군 장항읍 송림리 92-18,36.0290673,126.6834586
장항중앙초등학교,충청남도 서천군 장항읍 신창리 45,36.0129191,126.6911205
득량남초등학교,전라남도 보성군 득량면 해평리 588,34.752284,127.186627
예당초등학교,전라남도 보성군 득량면 예당리 369,34.7786135,127.1957652
노동초등학교,전라남도 보성군 노동면 거석리 522,34.8237454,127.0486922
벌교초등학교장도분교장,전라남도 보성군 벌교읍 장도리 354,34.7910836,127.4554109
화순초등학교,전라남도 화순군 화순읍 교리 84,35.0658314,126.98484
화순만연초등학교,전라남도 화순군 화순읍 일심리 862,35.0613282,126.9950584
화순제일초등학교,전라남도 화순군 화순읍 일심리 327,35.0557235,126.9953133
능주초등학교,전라남도 화순군 능주면 잠정리 333,34.9879211,126.9570385
도곡초등학교,전라남도 화순군 도곡면 천암리 191,35.0135562,126.9086474
도곡중앙초등학교,전라남도 화순군 도곡면 월곡리 493,34.987816,126.9111245
천태초등학교,전라남도 화순군 도암면 원천리 252,34.9458984,126.8929581
춘양초등학교,전라남도 화순군 춘양면 석정리 239,34.9501475,126.959728
사평초등학교,전라남도 화순군 남면 사평리 940-1,35.0083864,127.0931694
동복초등학교,전라남도 화순군 동복면 칠정리 702,35.0722174,127.1281908
한천초등학교,전라남도 화순군 한천면 한계리 183,34.9792304,127.0042311
이양초등학교,전라남도 화순군 이양면 이양리 317,34.8834328,126.9886164
청풍초등학교,전라남도 화순군 청풍면 차리 270,34.8755744,126.9705879
동면초등학교,전라남도 화순군 동면 장동리 351,35.0317267,127.042051
아산초등학교,전라남도 화순군 북면 이천리 55,35.1686782,127.1331876
화순초등학교이서분교장,전라남도 화순군 이서면 영평리 282-1,35.1175228,127.0442016
장흥초등학교,전라남도 장흥군 장흥읍 건산리 662,34.6831507,126.9073205
장흥남초등학교,전라남도 장흥군 장흥읍 순지리 73,34.6655128,126.8897351
생영초등학교,전라남도 완도군 생일면 유서리 270,34.3326955,126.9965344
청산초등학교모도분교장,전라남도 완도군 청산면 모도리 1209,34.2006679,126.7535046
문백초등학교,충청북도 진천군 문백면 봉죽리 297,36.7859719,127.4333398
문상초등학교,충청북도 진천군 문백면 사양리 38-1,36.8375555,127.4720593
괴산명덕초등학교,충청북도 괴산군 괴산읍 서부리 335,36.809134,127.7870798
동인초등학교,충청북도 괴산군 괴산읍 서부리 485,36.8056151,127.7897792
보광초등학교,충청북도 괴산군 사리면 사담리 516-1,36.8178848,127.6495124
청안초등학교,충청북도 괴산군 청안면 읍내리 221-1,36.7725604,127.6392663
백봉초등학교,충청북도 괴산군 청안면 부흥리 428,36.7069519,127.7273449
청천초등학교,충청북도 괴산군 청천면 청천리 77-1,36.6612109,127.7374275
송면초등학교,충청북도 괴산군 청천면 송면리 119,36.6742346,127.8623307
문광초등학교,충청북도 괴산군 문광면 광덕리 294,36.7900841,127.7828071
칠성초등학교,충청북도 괴산군 칠성면 도정리 311,36.7856418,127.8623577
장연초등학교,충청북도 괴산군 장연면 오가리 349,36.8248057,127.9551284
연풍초등학교,충청북도 괴산군 연풍면 삼풍리 162,36.7626851,127.9969313
감물초등학교,충청북도 괴산군 감물면 오성리 81-1,36.8386601,127.8714687
목도초등학교,충청북도 괴산군 불정면 목도리 290,36.8739666,127.8539453
죽리초등학교,충청북도 증평군 증평읍 죽리 308,36.7531989,127.612187
삼보초등학교,충청북도 증평군 증평읍 초중리 11-19,36.7780137,127.5790249
도안초등학교,충청북도 증평군 도안면 화성리 87,36.817054,127.6111265
평곡초등학교,충청북도 음성군 음성읍 평곡리 805,36.9287626,127.7012262
남신초등학교,충청북도 음성군 음성읍 읍내리 757-6,36.9322618,127.684756
수봉초등학교,충청북도 음성군 음성읍 읍내리 209,36.9401954,127.6929414
서남초등학교,충청남도 서천군 마서면 봉남리 255,36.0584873,126.6792892
강당초등학교,충청남도 서산시 부석면 강당리 510,36.6618492,126.4010424
송석초등학교,충청남도 서천군 마서면 송석리 52,36.0732842,126.6429708
오성초등학교,충청남도 서천군 판교면 현암리 365,36.1547323,126.6832623
기산초등학교,충청남도 서천군 기산면 화산리 216,36.0738116,126.7674744
한산초등학교,충청남도 서천군 한산면 지현리 182-1,36.0861568,126.8043544
화양초등학교,충청남도 서천군 화양면 봉명리 140,36.0429601,126.7762555
마산초등학교,충청남도 서천군 마산면 마명리 353,36.1209164,126.7952169
부내초등학교,충청남도 서천군 종천면 종천리 208-60,36.1026476,126.6461809
비인초등학교,충청남도 서천군 비인면 성내리 212-4,36.1422583,126.6016109
서면초등학교,충청남도 서천군 서면 신합리 466-1,36.1535388,126.5550481
서도초등학교,충청남도 서천군 서면 도둔리 677-2,36.1531283,126.5208908
시초초등학교,충청남도 서천군 시초면 초현리 61-1,36.1219436,126.7517974
문산초등학교,충청남도 서천군 문산면 신농리 21-1,36.1428666,126.7509809
청송초등학교,충청남도 청양군 청양읍 송방리 292-1,36.4496329,126.7872491
청양초등학교,충청남도 청양군 청양읍 읍내리 5-2,36.4537225,126.8053525
정산초등학교,충청남도 청양군 정산면 서정리 34,36.4164925,126.9458486
합천초등학교,충청남도 청양군 화성면 산정리 243,36.4255829,126.7141497
장평초등학교,충청남도 청양군 장평면 중추리 26-2,36.3463858,126.8989847
미당초등학교,충청남도 청양군 장평면 미당리 38,36.3751319,126.9331339
청남초등학교,충청남도 청양군 청남면 청소리 216-1,36.355127,126.9517597
남양초등학교,충청남도 청양군 남양면 구룡리 22,36.40073,126.7764993
목면초등학교,충청남도 청양군 목면 안심리 355,36.4212365,127.0042365
넙도초등학교서리분교장,전라남도 완도군 노화읍 방서리 421-7,34.1848281,126.4839606
진도초등학교,전라남도 진도군 진도읍 성내리 54,34.4860364,126.2654892
진도서초등학교,전라남도 진도군 진도읍 수역리 817-1,34.4983628,126.2411837
고성초등학교,전라남도 진도군 고군면 고성리 64-1,34.4982027,126.3217411
오산초등학교,전라남도 진도군 고군면 오산리 1048-3,34.4919462,126.3412586
금성초등학교,전라남도 진도군 군내면 둔전리 356-2,34.5373293,126.2931332
의신초등학교,전라남도 진도군 의신면 돈지리 678-1,34.4405173,126.2778172
석교초등학교,전라남도 진도군 임회면 석교리 416,34.40565,126.1920216
지산초등학교,전라남도 진도군 지산면 인지리 240-2,34.421845,126.1669707
군내북초등학교,전라남도 진도군 군내면 녹진리 221-3,34.5638297,126.2887307
조도초등학교,전라남도 진도군 조도면 창유리 2830,34.2961401,126.0486692
오산초등학교금호도분교장,전라남도 진도군 고군면 금계리 1014,34.4134854,126.3686293
의신초등학교모도분교장,전라남도 진도군 의신면 모도리 53,34.4077228,126.3554115
의신초등학교접도분교장,전라남도 진도군 의신면 금갑리 898,34.3860405,126.2954202
진도서초등학교가사도분교장,전라남도 진도군 조도면 가사도리 1007,34.4784193,126.0482071
조도초등학교관사분교장,전라남도 진도군 조도면 관사도리 236,34.3092244,125.9756426
조도초등학교대마분교장,전라남도 진도군 조도면 대마도리 789,34.2712326,125.9943377
조도초등학교거차분교장,전라남도 진도군 조도면 서거차도리 64-33,34.2556881,125.9156036
지도초등학교,전라남도 신안군 지도읍 읍내리 93-1,35.0633822,126.2071793
압해서초등학교,전라남도 신안군 압해읍 대천리 659-1,34.862326,126.2733459
압해초등학교,전라남도 신안군 압해읍 동서리 191,34.8674327,126.3090111
김천초등학교,경상북도 김천시 남산동 3-12,36.1186018,128.1211432
장곡초등학교,충청남도 홍성군 장곡면 도산리 479,36.5051516,126.6932802
청룡초등학교,충청남도 보령시 신흑동 350,36.3193646,126.5382568
청파초등학교,충청남도 보령시 신흑동 835,36.3184218,126.5112946
관당초등학교,충청남도 보령시 웅천읍 죽청리 121-4,36.2460159,126.5573134
대창초등학교,충청남도 보령시 웅천읍 대창리 181,36.231504,126.6054767
웅천초등학교,충청남도 보령시 웅천읍 대천리 130,36.2398747,126.5915181
낙동초등학교,충청남도 보령시 천북면 낙동리 293-5,36.4941887,126.5649164
천북초등학교,충청남도 보령시 천북면 하만리 246-5,36.4819506,126.5311108
청소초등학교,충청남도 보령시 청소면 진죽리 267-1,36.4511969,126.5915876
주포초등학교,충청남도 보령시 주포면 보령리 170-4,36.4159543,126.5905228
오천초등학교,충청남도 보령시 오천면 소성리 665-1,36.4383573,126.5230345
주산초등학교,충청남도 보령시 주산면 금암리 570,36.1994062,126.6342837
남포초등학교,충청남도 보령시 남포면 읍내리 360-1,36.3048778,126.609132
송학초등학교,충청남도 보령시 주교면 송학리 110,36.3800877,126.5263607
관창초등학교,충청남도 보령시 주교면 관창리 130-3,36.3851471,126.5828904
외연도초등학교,충청남도 보령시 오천면 외연도리 69,36.228489,126.0817612
광명초등학교,충청남도 보령시 오천면 원산도리 756-1,36.3712606,126.4314346
미산초등학교,충청남도 보령시 미산면 도화담리 94,36.2888699,126.6768342
월전초등학교,충청남도 보령시 남포면 양기리 123,36.2710453,126.5676343
청보초등학교,충청남도 보령시 청라면 내현리 636,36.3892361,126.6558056
청라초등학교,충청남도 보령시 청라면 나원리 916,36.390666,126.6720367
옥계초등학교,충청남도 보령시 청라면 옥계리 308,36.411636,126.6450339
개화초등학교,충청남도 보령시 성주면 개화리 307-3,36.3065618,126.653984
수덕초등학교,충청남도 예산군 덕산면 외라리 238,36.6402515,126.6045763
운곡초등학교,충청남도 청양군 운곡면 신대리 598,36.5249732,126.8463528
가남초등학교,충청남도 청양군 비봉면 록평리 29,36.5168583,126.7882266
조치원명동초등학교,세종특별자치시 조치원읍 명리 19,36.6008707,127.3045051
홍남초등학교,충청남도 홍성군 홍성읍 고암리 663,36.5928079,126.6696043
홍주초등학교,충청남도 홍성군 홍성읍 오관리 55,36.6022134,126.6600497
홍성초등학교,충청남도 홍성군 홍성읍 오관리 638,36.5991237,126.6570599
광천초등학교,충청남도 홍성군 광천읍 157 광천초등학교 157,36.5063718,126.629516
덕명초등학교,충청남도 홍성군 광천읍 신진리 402,36.505294,126.6246394
한가람중학교,경기도 파주시 와동동 1316,37.7308356,126.7565607
서해삼육초등학교,충청남도 홍성군 광천읍 광천리 165,36.50723,126.6276685
홍동초등학교,충청남도 홍성군 홍동면 운월리 221,36.5576343,126.6885605
금당초등학교,충청남도 홍성군 홍동면 금당리 656,36.5684463,126.7246418
금마초등학교,충청남도 홍성군 금마면 부평리 108,36.6134538,126.7323959
배양초등학교,충청남도 홍성군 금마면 죽림리 381-2,36.6139441,126.709208
홍북초등학교,충청남도 홍성군 홍북면 대동리 48-3,36.6507276,126.6947542
용봉초등학교,충청남도 홍성군 홍북면 상하리 438-2,36.6321322,126.6502473
구항초등학교,충청남도 홍성군 구항면 내현리 85,36.584345,126.6063136
대정초등학교,충청남도 홍성군 구항면 지정리 55,36.5473125,126.6379751
갈산초등학교,충청남도 홍성군 갈산면 상촌리 70,36.6024921,126.5546401
신당초등학교,충청남도 홍성군 서부면 남당리 664,36.547625,126.4733069
서부초등학교,충청남도 홍성군 서부면 이호리 235,36.5790984,126.5106736
결성초등학교,충청남도 홍성군 결성면 읍내리 319,36.5253963,126.5441962
은하초등학교,충청남도 홍성군 은하면 대천리 108,36.5294734,126.5893135
안흥초등학교신진도분교장,충청남도 태안군 근흥면 신진도리 85,36.6828307,126.1392815
김천중앙초등학교,경상북도 김천시 남산동 52,36.120319,128.1172174
김천신일초등학교,경상북도 김천시 신음동 506-2,36.1435471,128.1207596
아포초등학교,경상북도 김천시 아포읍 국사리 571,36.1599309,128.2451815
지례초등학교,경상북도 김천시 지례면 교리 584,35.9861443,128.0268958
대룡초등학교,경상북도 김천시 대항면 대룡리 769-1,36.124612,128.0486446
직지초등학교,경상북도 김천시 대항면 향천리 589-1,36.122813,128.0216472
봉계초등학교,경상북도 김천시 봉산면 신리 472,36.1440418,128.0639878
태화초등학교,경상북도 김천시 봉산면 태화리 175,36.1529701,128.0284021
아천초등학교,경상북도 김천시 어모면 중왕리 735,36.1784904,128.1163428
개령초등학교,경상북도 김천시 개령면 동부리 330,36.1680368,128.1868881
개령서부초등학교,경상북도 김천시 개령면 신룡리 626,36.1568456,128.1520798
위량초등학교,경상북도 김천시 감문면 금라리 729-2,36.2025001,128.1605147
농소초등학교,경상북도 김천시 농소면 월곡리 696,36.1053079,128.1715621
감천초등학교,경상북도 김천시 감천면 도평리 514,36.0652241,128.1259335
아천초등학교능치분교장,경상북도 김천시 어모면 능치리 132-1,36.2320339,128.0653084
지례초등학교부항분교장,경상북도 김천시 부항면 월곡리 147,35.9868032,127.9416473
증산초등학교,경상북도 김천시 증산면 유성리 276-7,35.9020168,128.0357072
안동용상초등학교,경상북도 안동시 용상동 1176-1,36.5571741,128.7526455
안동동부초등학교,경상북도 안동시 신세동 122-1,36.5664213,128.7368897
안동초등학교,경상북도 안동시 남문동 189-5,36.5640056,128.728175
정미초등학교,충청남도 당진시 정미면 매방리 115-6,36.8562661,126.5536621
금오초등학교,충청남도 예산군 예산읍 산성리 865,36.6903962,126.8336746
예산초등학교,충청남도 예산군 예산읍 예산리 742-1,36.6833883,126.8498959
규암초등학교,충청남도 부여군 규암면 반산리 51-7,36.2750391,126.8803511
예산중앙초등학교,충청남도 예산군 예산읍 주교리 250-5,36.6835214,126.8308171
삽교초등학교,충청남도 예산군 삽교읍 두리 542-2,36.6885923,126.7432148
용동초등학교,충청남도 예산군 삽교읍 상성리 95-1,36.7020804,126.7151944
보성초등학교,충청남도 예산군 삽교읍 목리 288,36.671304,126.6871701
대술초등학교,충청남도 예산군 대술면 화천리 372-2,36.65685,126.8948886
신양초등학교,충청남도 예산군 신양면 신양리 359,36.6021978,126.8684913
평촌초등학교,충청남도 예산군 응봉면 평촌리 169,36.6345297,126.7857372
응봉초등학교,충청남도 예산군 응봉면 증곡리 436,36.6561167,126.7698783
대흥초등학교,충청남도 예산군 대흥면 동서리 82-1,36.6072263,126.7899839
웅산초등학교,충청남도 예산군 광시면 광시리 64,36.5508429,126.7734884
신암초등학교,충청남도 예산군 신암면 종경리 215-2,36.7325695,126.8202241
조림초등학교,충청남도 예산군 신암면 조곡리 158-8,36.7380588,126.7848173
양신초등학교,충청남도 예산군 오가면 분천리 11-3,36.7060903,126.7841688
오가초등학교,충청남도 예산군 오가면 역탑리 242-1,36.6874255,126.793694
시량초등학교,충청남도 예산군 덕산면 시량리 223,36.6855808,126.6434485
덕산초등학교,충청남도 예산군 덕산면 읍내리 348-1,36.7066503,126.668446
구만초등학교,충청남도 예산군 고덕면 구만리 813-4,36.7326792,126.7324713
고덕초등학교,충청남도 예산군 고덕면 대천리 650-4,36.74727,126.7025687
예덕초등학교,충청남도 예산군 고덕면 몽곡리 671-5,36.7780736,126.7158814
봉산초등학교,충청남도 예산군 봉산면 구암리 3-2,36.7481905,126.6801045
전주우림초등학교,전라북도 전주시 완산구 효자동2가 1193-6,35.8062666,127.0978212
태안초등학교,충청남도 태안군 태안읍 남문리 315,36.7588085,126.2951429
마동초등학교,충청남도 서천군 마서면 송내리 419-1,36.025059,126.7145761
백화초등학교,충청남도 태안군 태안읍 동문리 45,36.7524771,126.3077942
화동초등학교,충청남도 태안군 태안읍 평천리 679-8,36.7535402,126.319963
방포초등학교,충청남도 태안군 안면읍 승언리 3025-10,36.5069039,126.3476934
창기초등학교,충청남도 태안군 안면읍 창기리 340-6,36.5794524,126.3380062
대기초등학교,충청남도 태안군 원북면 대기리 15-1,36.8001667,126.2570469
원북초등학교,충청남도 태안군 원북면 반계리 222,36.8258819,126.2583368
이원초등학교,충청남도 태안군 이원면 포지리 44,36.8686316,126.281682
모항초등학교,충청남도 태안군 소원면 모항리 344,36.7729933,126.1400617
시목초등학교,충청남도 태안군 소원면 시목리 288,36.768665,126.2451857
소원초등학교,충청남도 태안군 소원면 신덕리 223,36.7637146,126.1934082
안흥초등학교,충청남도 태안군 근흥면 정죽리 823-1,36.6956654,126.174272
근흥초등학교,충청남도 태안군 근흥면 용신리 447,36.7143783,126.2277282
남면초등학교,충청남도 태안군 남면 달산리 1174-2,36.6734104,126.3000555
삼성초등학교,충청남도 태안군 남면 신온리 374,36.6220276,126.3115544
고남초등학교,충청남도 태안군 고남면 고남리 1609,36.4264544,126.4042657
안중초등학교,충청남도 태안군 안면읍 중장리 653,36.4737391,126.3718407
원북초등학교방갈분교장,충청남도 태안군 원북면 방갈리 202,36.8735198,126.2123836
이원초등학교관동분교장,충청남도 태안군 이원면 관리 572-3,36.9009797,126.2995045
